"",".rownames","price_3_nights","neigh_simp","number_of_reviews","reviews_per_month",".fitted",".resid",".hat",".sigma",".cooksd",".std.resid"
"757","764",954.32,"Unincorporated Areas",24,0.94,1072.20838265281,-117.888382652811,0.00190830626488896,740.55883505431,8.09750554278079e-06,-0.159408852232397
"758","765",389.58,"Unincorporated Areas",84,3.14,858.635048401504,-469.055048401505,0.00157735881008305,740.436132533317,0.000105889116490743,-0.634151830059984
"759","766",1736.5,"City of Santa Cruz",41,1.55,1117.46284806303,619.037151936965,0.00429693769431494,740.338341293621,0.000505166846891283,0.83806641869852
"760","767",767.08,"Unincorporated Areas",3,0.19,1145.25563811028,-378.17563811028,0.00244138455674858,740.48189865795,0.000106720655424599,-0.511506294520164
"761","768",948.28,"Unincorporated Areas",24,1.4,1033.02991745158,-84.7499174515815,0.00173901869535302,740.562834439033,3.81238425742904e-06,-0.114589251248852
"762","769",1132.5,"City of Capitola",60,2.36,1248.17962577553,-115.67962577553,0.00647737314359355,740.559105609599,2.67090956350772e-05,-0.156781436669223
"763","770",1241.22,"Unincorporated Areas",56,2.15,955.179683246219,286.040316753781,0.0015035753125348,740.518408382597,3.75308759048531e-05,0.386705758424558
"764","771",951.3,"Unincorporated Areas",41,1.57,1011.12813410478,-59.8281341047781,0.0016266111895053,740.564979872698,1.7766861661583e-06,-0.0808882810071857
"765","772",622.12,"Unincorporated Areas",132,5.19,663.07691380838,-40.9569138083798,0.00299801573081607,740.566110720255,1.53885730986975e-06,-0.0554122594254836
"766","773",4825.96,"City of Santa Cruz",19,0.75,1195.20526677835,3630.75473322165,0.0047047847476937,732.653113262151,0.0190428432202414,4.91640441526875
"767","774",655.34,"City of Santa Cruz",105,4.06,875.740097362654,-220.400097362654,0.00463406974583108,740.53810544218,6.91070936175613e-05,-0.298433135758763
"768","775",981.5,"Unincorporated Areas",77,3.04,870.208547075332,111.291452924668,0.00157856037782739,740.559737774427,5.96566781768431e-06,0.150463620955544
"769","776",268.78,"Unincorporated Areas",51,1.96,973.545264943991,-704.765264943991,0.0015300141689205,740.271399376861,0.000231854990362834,-0.952804127969796
"770","777",906,"Unincorporated Areas",31,1.17,1049.56270903081,-143.56270903081,0.00178577829965097,740.55483939322,1.12348005399286e-05,-0.19411380126918
"771","778",924.12,"City of Santa Cruz",18,0.73,1197.34531274047,-273.225312740466,0.00471959348332038,740.52253102989,0.000108182643359078,-0.36997710557012
"772","779",890.9,"City of Santa Cruz",32,1.32,1140.98179054829,-250.08179054829,0.00440122103709573,740.529775530711,8.44638068289266e-05,-0.33858408348031
"773","780",1497.92,"City of Santa Cruz",1,0.09,1259.27726705374,238.642732946257,0.0052232876225158,740.533084911274,9.1430520187705e-05,0.323230292284952
"774","782",748.96,"Unincorporated Areas",75,2.95,878.747167825783,-129.787167825783,0.00155606975853611,740.557083710874,7.99737116952034e-06,-0.175467448458753
"775","783",1395.24,"Unincorporated Areas",24,1.05,1062.83961923513,332.400380764874,0.00185673383354719,740.501318142648,6.26309437007984e-05,0.449460693911709
"776","784",869.76,"Unincorporated Areas",1,1,1077.14073998876,-207.38073998876,0.0019831852723467,740.541499262934,2.60451254104841e-05,-0.280431074854645
"777","785",691.58,"City of Santa Cruz",50,5.28,795.846887742338,-104.266887742338,0.00721305296237685,740.560602412537,2.41992477886929e-05,-0.141366018730068
"778","786",634.2,"Unincorporated Areas",44,2.04,969.788059843424,-335.588059843424,0.00156274922055198,740.500069896134,5.36985775501427e-05,-0.453704156945631
"779","787",1274.44,"City of Santa Cruz",8,1.34,1149.75760537684,124.682394623159,0.00455182181557415,740.557829114906,2.17200215370804e-05,0.168819438926818
"780","788",335.22,"City of Capitola",27,1.09,1370.75519420521,-1035.53519420521,0.00689112173575766,739.925090909644,0.00227891413405628,-1.40376069263349
"781","789",1884.48,"Unincorporated Areas",61,2.49,924.038515069786,960.441484930214,0.00151198948314739,740.017838885026,0.000425507210813724,1.29845268658784
"782","790",628.16,"Unincorporated Areas",136,5.44,640.03773195077,-11.87773195077,0.00330481350668635,740.567026561621,1.42754996288658e-07,-0.0160723353606484
"783","791",1769.72,"Unincorporated Areas",44,1.79,991.080703974527,778.639296025473,0.00157568408992993,740.206124488847,0.00029148319954532,1.05270185683599
"784","792",265.76,"Unincorporated Areas",109,4.61,722.518440119952,-456.758440119952,0.00252041114721016,740.442793021188,0.000160745402443359,-0.617818940396855
"785","793",1337.86,"Unincorporated Areas",12,0.78,1091.07528807624,246.784711923763,0.00202519015703311,740.530840081895,3.76673610633762e-05,0.333722208039429
"786","795",1359,"City of Santa Cruz",133,5.44,745.978937673419,613.021062326581,0.0059417376900243,740.342395668332,0.000687294123449107,0.830608024739352
"787","796",573.8,"Unincorporated Areas",47,1.93,977.84691996623,-404.04691996623,0.00154949186987169,740.469927127098,7.71794820532418e-05,-0.546254685674727
"788","797",362.4,"City of Santa Cruz",101,4.3,857.045696723302,-494.645696723302,0.00489858556706606,740.42096324062,0.000368151456851952,-0.669864880603969
"789","798",320.12,"Unincorporated Areas",21,0.87,1079.4802263044,-759.3602263044,0.00195161862260562,740.223653927898,0.000343628754283674,-1.02683034522085
"790","799",1917.7,"Unincorporated Areas",118,5.44,647.89715172005,1269.80284827995,0.00352948856934947,739.604794803589,0.0017432413253842,1.71842553423826
"791","800",317.1,"Unincorporated Areas",134,5.65,623.025179743897,-305.925179743897,0.00364897755850923,740.511281450041,0.000104635472576745,-0.414033693096495
"792","801",2271.04,"Unincorporated Areas",68,3.04,874.138256959972,1396.90174304003,0.0016422057322732,739.404554978266,0.000977887507542097,1.88864093630727
"793","802",755,"City of Capitola",18,1.95,1301.43820827886,-546.438208278859,0.00665078292572808,740.388437326076,0.000612143192787157,-0.740656310948346
"794","803",1099.28,"Unincorporated Areas",10,0.43,1121.75825872303,-22.4782587230343,0.00224725140413129,740.566809713428,3.46923059296554e-07,-0.0304002983025974
"795","804",875.8,"City of Santa Cruz",166,7.14,586.780021338238,289.019978661762,0.00864795861551942,740.517030060544,0.000223571048211733,0.392139470410313
"796","805",909.02,"City of Santa Cruz",142,6.04,690.946881874131,218.073118125869,0.00679929393648018,740.538652788286,9.97002128308608e-05,0.295603974866679
"797","806",1359,"Unincorporated Areas",30,1.61,1012.52428979169,346.475710208305,0.00166749918102357,740.495641543008,6.10889750282674e-05,0.468448480632547
"798","807",422.8,"City of Santa Cruz",77,7.88,562.614259124947,-139.814259124947,0.0130132107347835,740.555339445757,7.94267434047215e-05,-0.19011765191352
"799","808",1096.26,"Unincorporated Areas",72,3.13,864.726367346268,231.533632653732,0.00165420434500541,740.535196500748,2.70618438329728e-05,0.31304028839503
"800","809",703.66,"Unincorporated Areas",65,2.82,894.185687090223,-190.525687090223,0.00157493196337111,740.545502159878,1.74437542052069e-05,-0.25758611214953
"801","810",664.4,"Unincorporated Areas",11,3.47,862.403071657196,-198.003071657196,0.0027161975717494,740.543746042618,3.25663977264364e-05,-0.267848482892451
"802","811",380.52,"Unincorporated Areas",35,1.56,1014.59964645978,-634.079646459782,0.00165218735348482,740.327722230785,0.000202714688936571,-0.857293485218364
"803","812",782.18,"Unincorporated Areas",31,1.37,1032.52859372593,-250.348593725927,0.00171579161920502,740.529796473362,3.28207494487332e-05,-0.338489110476441
"804","813",1029.82,"Unincorporated Areas",68,2.99,878.396785786193,151.423214213807,0.0016198818849376,740.553461077666,1.13338761809058e-05,0.20472512484624
"805","814",1268.4,"Unincorporated Areas",1,0.15,1149.53573003451,118.86426996549,0.00247697690983526,740.558692677761,1.06974631280041e-05,0.160774256285154
"806","815",453,"Unincorporated Areas",29,1.3,1039.36380294589,-586.363802945889,0.00174485685124433,740.362381371732,0.000183110411020891,-0.792817121688185
"807","816",963.38,"Unincorporated Areas",32,1.74,1000.57884598027,-37.1988459802681,0.00164121350615879,740.566286929692,6.9303117122361e-07,-0.050293607793034
"808","817",993.58,"City of Santa Cruz",5,0.43,1228.57273330894,-234.992733308936,0.00495263480495087,740.53412678566,8.4015555707688e-05,-0.31824325054411
"809","818",277.84,"Unincorporated Areas",58,2.6,915.97965494698,-638.13965494698,0.00155525202101562,740.324669850523,0.000193235185563818,-0.862740847467477
"810","819",706.68,"Unincorporated Areas",97,4.39,746.495580134843,-39.8155801348428,0.00240656024511897,740.566166235627,1.16599773465633e-06,-0.0538521320082295
"811","820",694.6,"Unincorporated Areas",25,1.13,1055.58933868155,-360.989338681546,0.0018201478367303,740.489516363416,7.24068839440399e-05,-0.488108782539084
"812","821",694.6,"Unincorporated Areas",61,3.16,866.97422879843,-172.37422879843,0.00176427238081012,740.549420029319,1.60009633395497e-05,-0.233067880820852
"813","822",1165.72,"Unincorporated Areas",6,0.82,1090.28827160502,75.4317283949795,0.00202878952391066,740.563722103212,3.52542213751536e-06,0.102005055969214
"814","824",830.5,"City of Capitola",3,0.27,1451.07429331427,-620.574293314271,0.00748240488511666,740.336465586696,0.00088972210373236,-0.84149457419289
"815","825",1923.74,"City of Capitola",21,1.17,1366.56135467302,557.17864532698,0.00684933246979302,740.381306489087,0.00065570566780809,0.755289660783621
"816","826",1114.38,"City of Capitola",87,3.92,1103.52439674353,10.8556032564732,0.00689122047525523,740.56704016372,2.50445059632272e-07,0.0147157431143703
"817","827",298.98,"Unincorporated Areas",52,2.59,919.451167301985,-620.471167301985,0.00159551356443121,740.337901959603,0.000187427237703454,-0.838870629318759
"818","828",1229.14,"Unincorporated Areas",136,6.95,511.430161398908,717.709838601092,0.00616562745339869,740.259003812091,0.000978023059487673,0.972564782142618
"819","829",755,"Unincorporated Areas",31,1.48,1023.15983030824,-268.159830308242,0.00168712206662533,740.524299174965,3.70256460167239e-05,-0.362565963369138
"820","830",1229.14,"City of Capitola",20,1,1381.4769871138,-152.336987113797,0.00694278651542442,740.55322179028,4.96933226373951e-05,-0.206511800283384
"821","831",845.6,"City of Capitola",5,0.45,1434.87032067662,-589.270320676623,0.00732781648144654,740.359183390958,0.0007854057146655,-0.798984377511312
"822","832",588.9,"Unincorporated Areas",36,1.73,999.684014019006,-410.784014019006,0.00162038506131356,740.466651867789,8.34364717642249e-05,-0.55538267486838
"823","833",341.26,"Unincorporated Areas",26,1.29,1041.52541200601,-700.265412006013,0.00175983736952058,740.275097008206,0.000263408539784396,-0.946829547374407
"824","834",437.9,"City of Capitola",146,7.39,782.221064737844,-344.321064737844,0.0115426536368987,740.49582252762,0.000426009244641429,-0.467854996389609
"825","835",604,"Unincorporated Areas",39,2.08,968.564408940581,-364.564408940581,0.00159543234804638,740.487989567452,6.47017239008631e-05,-0.492887306990081
"826","836",694.6,"Unincorporated Areas",32,1.62,1010.7993151632,-316.199315163197,0.00165553728176058,740.507587505597,5.05128682786377e-05,-0.427511069355211
"827","837",694.6,"Unincorporated Areas",15,0.77,1090.6170905466,-396.017090546601,0.00202126448629246,740.47370760516,9.6807826440252e-05,-0.535525223239959
"828","838",4983,"Unincorporated Areas",23,1.23,1047.94554989236,3935.05445010764,0.00179155128205583,731.289494145801,0.00846818418013761,5.32067548365421
"829","839",588.9,"Unincorporated Areas",14,0.72,1095.31225380445,-506.412253804448,0.00205200314517251,740.41436373918,0.00016072101035233,-0.684820727163682
"830","840",588.9,"Unincorporated Areas",8,0.42,1123.48323335153,-534.583233351532,0.0022579607842371,740.396859727253,0.000197157163209108,-0.722990921142557
"831","841",1135.52,"City of Santa Cruz",12,1.87,1102.8706620924,32.6493379076035,0.00450011648992867,740.566474280902,1.47228581522177e-06,0.0442059184196121
"832","842",779.16,"Unincorporated Areas",88,4.98,700.17464987008,78.9853501299202,0.00327637586969054,740.563390655862,6.25805465381021e-06,0.106877384602742
"833","843",302,"Unincorporated Areas",33,1.97,980.552978948027,-678.552978948027,0.00162994332374199,740.292963610624,0.000229012387134479,-0.917412459126748
"834","844",860.7,"City of Capitola",107,5.75,938.92955307132,-78.2295530713197,0.00884870599717205,740.563440992074,1.67665458475218e-05,-0.106151838151761
"835","845",664.4,"City of Santa Cruz",17,2.97,1006.99985575741,-342.59985575741,0.00489314801584584,740.497005131013,0.00017641085830387,-0.463958315974684
"836","846",2189.5,"City of Capitola",47,2.64,1230.00811195984,959.491888040159,0.00654680627881388,740.016145652195,0.00185745938379088,1.30045176430834
"837","847",788.22,"City of Santa Cruz",135,7.88,537.2894620906,250.9305379094,0.0112375296942729,740.529261774923,0.000220138489035662,0.340905632368054
"838","848",422.8,"Unincorporated Areas",87,5.85,626.512882725468,-203.712882725468,0.00479022063089524,740.542327516967,6.10471336790937e-05,-0.275859422678835
"839","849",1192.9,"City of Capitola",17,1.05,1378.52836158246,-185.628361582456,0.00691570101432857,740.546488447498,7.34944734025872e-05,-0.251638982020024
"840","850",839.56,"City of Santa Cruz",112,6.5,664.867449621702,174.692550378298,0.00827143810980926,740.548821746726,7.80631719901164e-05,0.236976139707818
"841","851",788.22,"Unincorporated Areas",33,2.2,960.963746347412,-172.743746347412,0.00165485764318803,740.549346047577,1.50697459702803e-05,-0.233554707574495
"842","852",857.68,"Unincorporated Areas",50,4.08,793.420277143864,64.2597228561359,0.00270241020818055,740.564649861988,3.41256923873022e-06,0.0869266833033048
"843","853",344.28,"City of Santa Cruz",95,5.53,754.905694188035,-410.625694188035,0.00669175590876703,740.466216757845,0.00034782940582364,-0.556584037770534
"844","854",4530,"Unincorporated Areas",9,1.53,1028.50725897781,3501.49274102219,0.0018169456005216,733.230761210097,0.00680033083046735,4.73450718423649
"845","855",241.6,"City of Santa Cruz",4,0.24,1245.1917772802,-1003.5917772802,0.00509380831556372,739.965194760469,0.0015765021268558,-1.35922913014335
"846","856",1488.86,"City of Santa Cruz",20,1.28,1149.62822678879,339.231773211214,0.0044778071610061,740.498405505507,0.000158146134442872,0.459301321977215
"847","857",969.42,"Unincorporated Areas",26,1.55,1019.38106210967,-49.9610621096663,0.00169866538586429,740.565624651849,1.2940465521569e-06,-0.0675503311603086
"848","858",1111.36,"Unincorporated Areas",8,0.64,1104.74570651616,6.61429348383876,0.00211575541778915,740.567084631577,2.82731432833374e-08,0.00894478743234469
"849","859",924.12,"Unincorporated Areas",28,1.95,984.439562636648,-60.3195626366481,0.00166517542471262,740.564944640163,1.84895337910641e-06,-0.081554272785975
"850","860",498.3,"Unincorporated Areas",73,4.3,764.64015838108,-266.34015838108,0.00260782168149664,740.524839252447,5.65615528840378e-05,-0.360271842464733
"851","861",978.48,"Unincorporated Areas",17,1.6,1019.05224316809,-40.5722431680856,0.00175040522652452,740.566130642007,8.79468719499956e-07,-0.0548575104384704
"852","862",1183.84,"City of Capitola",86,5.07,1006.01486817208,177.82513182792,0.00810309177874859,740.548163160275,7.92147407130243e-05,0.241205117103765
"853","863",289.92,"Unincorporated Areas",45,2.69,913.99055067093,-624.07055067093,0.00168835960343271,740.335212958079,0.00020067908032826,-0.843776192719377
